Epoch,Events,Error
1,Train,0.48099761207898456
1,Validation,0.34998547037442523
2,Train,0.2528890793522199
2,Validation,0.24066846569379172
3,Train,0.17613056426246962
3,Validation,0.17296596864859262
4,Train,0.14287888755400976
4,Validation,0.13642175992329916
5,Train,0.1256459957609574
5,Validation,0.12375384072462718
6,Train,0.11389112782975037
6,Validation,0.10959662993748982
7,Train,0.10579091434677441
7,Validation,0.1038677841424942
8,Train,0.09989989921450615
8,Validation,0.10296208659807841
9,Train,0.09405679752429326
9,Validation,0.1021616558233897
10,Train,0.0910848534355561
10,Validation,0.11578652262687683
11,Train,0.08536603674292564
11,Validation,0.08152141173680623
12,Train,0.08289453635613124
12,Validation,0.07967168092727661
13,Train,0.08174423376719157
13,Validation,0.07843072712421417
14,Train,0.08085069494942825
14,Validation,0.07783149431149165
15,Train,0.08023568491141002
15,Validation,0.07659289489189784
16,Train,0.07970650432010491
16,Validation,0.07606418182452519
17,Train,0.07802754764755566
17,Validation,0.07525779555241267
18,Train,0.07784573299189408
18,Validation,0.07427928100029628
19,Train,0.07617715559899807
19,Validation,0.07315629969040553
20,Train,0.07552833172182243
20,Validation,0.07234931488831838
21,Train,0.075484499335289
21,Validation,0.07216138641039531
22,Train,0.07507601442436378
22,Validation,0.07178599139054616
23,Train,0.07520538382232189
23,Validation,0.07166546831528346
24,Train,0.07472529200216134
24,Validation,0.07160486777623494
25,Train,0.07476867114504178
25,Validation,0.0716849888364474
26,Train,0.07471675363679726
26,Validation,0.07144300639629364
27,Train,0.07436190980176131
27,Validation,0.07148387531439464
28,Train,0.0744560497502486
28,Validation,0.0713488757610321
29,Train,0.0741873774677515
29,Validation,0.0711458424727122
30,Train,0.07412298644582431
30,Validation,0.0711804727713267
