Epoch,Events,Error
1,Train,0.3350861545652151
2,Train,0.11480073053389787
3,Train,0.06978394510224462
4,Train,0.05733892442658543
5,Train,0.0478820085991174
6,Train,0.034601594274863604
7,Train,0.02945404495112598
8,Train,0.02060613955836743
9,Train,0.02397972976323217
10,Train,0.024815678875893355
11,Train,0.01648915025871247
12,Train,0.011824817140586674
13,Train,0.011146163055673241
14,Train,0.00863356931367889
15,Train,0.011527911131270229
16,Train,0.009014961309731007
17,Train,0.010452006733976305
18,Train,0.009882564970757813
19,Train,0.009228271630126983
20,Train,0.010928240651264787
21,Train,0.008237181475851684
22,Train,0.009175521286670119
23,Train,0.008779027115087957
24,Train,0.009053338528610766
25,Train,0.008852803823538124
26,Train,0.009283583355136215
27,Train,0.009496529051102699
28,Train,0.00928685258841142
29,Train,0.009308348572812975
30,Train,0.00992520609870553
